ACACIA VALLEY,5,FESTIVA,100
"3/8""",M72238RANDMS1P,,MIXED FINISHES,M722  Crema Marfil Cl,10.00,SF,9.85
"3/8""",M72538RANDMS1P,,MIXED FINISHES,M725  Emperador Dark,10.00,SF,22.30
"3/8""",M74438RANDMS1P,,MIXED FINISHES,M744  Silver Screen,10.00,SF,18.09
MOSAIC - RANDOM LINEAR,,,,,,,
11 X 18,M1061118RDMS1L,,POLISHED,M106  Meili Sand,6.05,SF,10.82
11 X 18,M1901118RDMS1L,,POLISHED,M190  First Snow Eleg,6.05,SF,10.24
12 X 15,M1041215RDMS1P,,POLISHED/HONED,M104  Havana Tan,8.00,SF,14.40
12 X 15,M1051215RDMS1P,,POLISHED/HONED,M105  White Cliffs,8.00,SF,14.40
12 X 15,M4741215RDMS1P,,POLISHED/HONED,M474  Venetian Calacatta,5.00,SF,9.17
MARBLE #,NATURAL STONE TILE,,,,Units/,U/M,Price
"",,,,,Carton,,
MOSAIC - SPLIT FACE,,,,,,,
1 X 2,M19012SF1S,,SPLIT FACE,M190  First Snow Eleg,5.00,SF,7.37
1 X 2,M71212SF1S,,SPLIT FACE,M712  Emperador Lt Cl,8.00,SF,7.06
1 X 2,M72212SF1S,,SPLIT FACE,M722  Crema Marfil Cl,5.00,SF,8.43
1 X 2,M72512SF1S,,SPLIT FACE,M725  Emperador Dark,5.00,SF,8.54
1 X 2,M74412SF1S,,SPLIT FACE,M744  Silver Screen,5.00,SF,16.35
MOSAIC - STRAIGHT JOINT,,,,,,,
5/8 X 4,M105584SJMS1L,,POLISHED,M105  White Cliffs,10.00,SF,14.40
MOSAIC - UNIQUE SHAPES,,,,,,,
12 X 12,M701ABSTRACMS1L,,ABSTRACT POLISHED,M701  Carrara White,10.08,SF,17.21
12 X 12,M722ABSTRACMS1L,,ABSTRACT POLISHED,M722  Crema Marfil Cl,10.08,SF,14.10
13-3/8 X 13-3/4,M474BAROQUEMS1L,,BAROQUE POLISHED,M474  Venetian Calacatta,6.00,SF,16.42
13-3/8 X 13-3/4,M701BAROQUEMS1L,,BAROQUE POLISHED,M701  Carrara White,6.00,SF,13.93
13-3/8 X 13-3/4,M722BAROQUEMS1L,,BAROQUE POLISHED,M722  Crema Marfil Cl,6.00,SF,13.65
12 X 12,M701CLADMS1L,,CLADDING POLISHED,M701  Carrara White,4.90,SF,13.23
1 X 2,M712BSKTWVMS1L,,EMPERADOR LT BASKETWEAVE POL,M712  Emperador Lt Cl,6.00,SF,30.20
11 X 13,M047INGOTMS1L,,INGOT POLISHED,M047  Latte,8.00,SF,13.72
11 X 13,M048INGOTMS1L,,INGOT POLISHED,M048  Stormy Mist,8.00,SF,14.12
11 X 13,M049INGOTMS1L,,INGOT POLISHED,M049  Antico Scuro,8.00,SF,13.72
11 X 13,M050INGOTMS1L,,INGOT POLISHED,M050  Empyrean Ice,8.00,SF,13.72
13-3/4 X 12-5/8,M474MARQUISMS1L,,MARQUISE POLISHED,M474  Venetian Calacatta,5.00,SF,16.20
13-3/4 X 12-5/8,M701MARQUISMS1L,,MARQUISE POLISHED,M701  Carrara White,5.00,SF,9.78
13-3/4 X 12-5/8,M722MARQUISMS1L,,MARQUISE POLISHED,M722  Crema Marfil Cl,5.00,SF,15.09
"1""",M4741RANDMS1P,,MIXED FINISHES,M474  Venetian Calacatta,5.00,SF,17.35
"1""",M7011RANDMS1P,,MIXED FINISHES,M701  Carrara White,11.00,SF,7.70
"1""",M7221RANDMS1P,,MIXED FINISHES,M722  Crema Marfil Cl,11.00,SF,12.41
12 X 12,M701MODLINMS1L,,MODERN LINEAR,M701  Carrara White,9.20,SF,9.84
12 X 12,M753MODLINMS1L,,MODERN LINEAR BLEND,M753  Marble Blk/Wht,9.20,SF,9.72
12 X 12,M701MODERNMS1L,,MODERN POLISHED,M701  Carrara White,10.00,SF,15.13
12 X 12,M474OVALMS1L,,OVAL POLISHED,M474  Venetian Calacatta,5.00,SF,16.82
12 X 12,M701OVALMS1L,,OVAL POLISHED,M701  Carrara White,4.90,SF,14.30
12 X 12,M722OVALMS1L,,OVAL POLISHED,M722  Crema Marfil Cl,4.90,SF,16.34
11-1/2 X 12,M190WAVEMS1L,,POLISHED,M190  First Snow Eleg,9.60,SF,15.80
11-1/4 X 12-3/4,M106LANTMS1L,,POLISHED,M106  Meili Sand,10.00,SF,13.84
11-1/4 X 12-3/4,M190LANTMS1L,,POLISHED,M190  First Snow Eleg,10.00,SF,14.30
12 X 12,M701TRIANGLMS1L,,TRIANGLE POLISHED,M701  Carrara White,10.02,SF,16.49
12 X 12,M722TRIANGLMS1L,,TRIANGLE POLISHED,M722  Crema Marfil Cl,10.02,SF,16.49
11-1/2 X 12,M106WAVEMS1L,,WAVE POLISHED,M106  Meili Sand,9.60,SF,16.40
MOSAIC - WEDGE,,,,,,,
5 X 24,M047WEDGEMS1P,,MIXED FINISHES,M047  Latte,3.90,SF,9.71
5 X 24,M048WEDGEMS1P,,MIXED FINISHES,M048  Stormy Mist,3.90,SF,9.71
5 X 24,M049WEDGEMS1P,,MIXED FINISHES,M049  Antico Scuro,3.90,SF,9.71
5 X 24,M050WEDGEMS1P,,MIXED FINISHES,M050  Empyrean Ice,3.90,SF,9.71
MOSAIC - ELONGATED HEX,,,,,,,
ELONGHEX,M047ELONHEXMS1U,,HONED,M047  Latte,10.60,SF,10.64
ELONGHEX,M048ELONHEXMS1U,,HONED,M048  Stormy Mist,10.60,SF,10.15
ELONGHEX,M049ELONHEXMS1U,,HONED,M049  Antico Scuro,10.60,SF,9.44
ELONGHEX,M050ELONHEXMS1U,,HONED,M050  Empyrean Ice,10.60,SF,13.06
ELONGHEX,M103ELONHEXMS1U,,HONED,M103  Daphne White,10.70,SF,9.44
ELONGHEX,M190ELONHEXMS1U,,HONED,M190  First Snow Eleg,5.25,SF,6.77
ELONGHEX,M313ELONHEXMS1U,,HONED,M313  Contempo White,10.50,SF,10.06
ELONGHEX,M420ELONHEXMS1U,,HONED,M420  Thassos Sno Wht,10.70,SF,11.86
ELONGHEX,M474ELONHEXMS1U,,HONED,M474  Venetian Calacatta,10.60,SF,10.15
ELONGHEX,M475ELONHEXMS1U,,HONED,M475  Calacatta Gold,5.25,SF,11.60
ELONGHEX,M701ELONHEXMS1U,,HONED,M701  Carrara White,10.70,SF,9.49
ELONGHEX,M722ELONHEXMS1U,,HONED,M722  Crema Marfil Cl,10.70,SF,9.33
ELONGHEX,M744ELONHEXMS1U,,HONED,M744  Silver Screen,5.25,SF,6.77
MARBLE #,NATURAL STONE TILE,,,,Units/,U/M,Price
"",,,,,Carton,,
MOSAIC - ELONGATED HEX - CONT'D,,,,,,,
ELONGHEX,M854ELONHEXMS1U,,HONED,M854  Statuario,5.25,SF,11.60
PENCIL RAIL TRIM,,,,,,,
1/2 X 12,M1901/212PPR1U,,HONED,M190  First Snow Eleg,16.00,PC,4.84
1/2 X 12,M3131/212PPR1U,,HONED,M313  Contempo White,84.00,PC,5.68
1/2 X 12,M4741/212PPR1U,,HONED,M474  Venetian Calacatta,40.00,PC,3.60
1/2 X 12,M7011/212PPR1U,,HONED,M701  Carrara White,30.00,PC,3.66
1/2 X 12,M7121/212PPR1U,,HONED,M712  Emperador Lt Cl,30.00,PC,3.78
1/2 X 12,M7221/212PPR1U,,HONED,M722  Crema Marfil Cl,30.00,PC,4.87
1/2 X 12,M7441/212PPR1U,,HONED,M744  Silver Screen,16.00,PC,5.44
3/4 X 12,M190112PR1U,,HONED,M190  First Snow Eleg,40.00,PC,7.38
3/4 X 12,M313112PR1U,,HONED,M313  Contempo White,42.00,PC,7.46
3/4 X 12,M474112PR1U,,HONED,M474  Venetian Calacatta,40.00,PC,4.11
3/4 X 12,M701112PR1U,,HONED,M701  Carrara White,30.00,PC,5.70
3/4 X 12,M712112PR1U,,HONED,M712  Emperador Lt Cl,36.00,PC,5.68
3/4 X 12,M722112PR1U,,HONED,M722  Crema Marfil Cl,36.00,PC,5.66
3/4 X 12,M744112PR1U,,HONED,M744  Silver Screen,36.00,PC,8.31
3/4 X 12,M047112MPR1U,,MODERN HONED,M047  Latte,36.00,PC,5.35
3/4 X 12,M048112MPR1U,,MODERN HONED,M048  Stormy Mist,36.00,PC,4.21
3/4 X 12,M049112MPR1U,,MODERN HONED,M049  Antico Scuro,36.00,PC,5.42
3/4 X 12,M050112MPR1U,,MODERN HONED,M050  Empyrean Ice,36.00,PC,4.20
3/4 X 12,M047112MPR1L,,MODERN POLISHED,M047  Latte,36.00,PC,5.70
3/4 X 12,M048112MPR1L,,MODERN POLISHED,M048  Stormy Mist,36.00,PC,5.22
3/4 X 12,M049112MPR1L,,MODERN POLISHED,M049  Antico Scuro,36.00,PC,6.41
3/4 X 12,M050112MPR1L,,MODERN POLISHED,M050  Empyrean Ice,36.00,PC,5.20
1/2 X 12,M1051/212PPR1L,,POLISHED,M105  White Cliffs,30.00,PC,7.00
1/2 X 12,M1901/212PPR1L,,POLISHED,M190  First Snow Eleg,16.00,PC,4.84
1/2 X 12,M3131/212PPR1L,,POLISHED,M313  Contempo White,84.00,PC,5.68
1/2 X 12,M4741/212PPR1L,,POLISHED,M474  Venetian Calacatta,40.00,PC,3.60
1/2 X 12,M4751/212PPR1L,,POLISHED,M475  Calacatta Gold,16.00,PC,5.24
1/2 X 12,M7011/212PPR1L,,POLISHED,M701  Carrara White,30.00,PC,3.66
1/2 X 12,M7121/212PPR1L,,POLISHED,M712  Emperador Lt Cl,30.00,PC,3.98
1/2 X 12,M7221/212PPR1L,,POLISHED,M722  Crema Marfil Cl,30.00,PC,4.87
1/2 X 12,M7251/212PPR1L,,POLISHED,M725  Emperador Dark,40.00,PC,6.09
1/2 X 12,M7441/212PPR1L,,POLISHED,M744  Silver Screen,16.00,PC,5.44
3/4 X 12,M105112PR1L,,POLISHED,M105  White Cliffs,42.00,PC,9.16
3/4 X 12,M190112PR1L,,POLISHED,M190  First Snow Eleg,40.00,PC,7.38
3/4 X 12,M313112PR1L,,POLISHED,M313  Contempo White,42.00,PC,7.75
3/4 X 12,M474112PR1L,,POLISHED,M474  Venetian Calacatta,40.00,PC,4.11
3/4 X 12,M701112PR1L,,POLISHED,M701  Carrara White,30.00,PC,5.55
3/4 X 12,M712112PR1L,,POLISHED,M712  Emperador Lt Cl,36.00,PC,6.02
3/4 X 12,M722112PR1L,,POLISHED,M722  Crema Marfil Cl,36.00,PC,8.90
3/4 X 12,M744112PR1L,,POLISHED,M744  Silver Screen,36.00,PC,8.89
VERSAILLES PATTERN,,,,,,,
PATTERN,M107PATTERN1N,,LEATHER,M107  Phaedra Cream,7.99,SF,5.92
MARBLE ATTACHE,"#",,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
12 X 24 1224MT1P,,FIELD TILE MATTE,15.12,SF,4.08
12 X 48 1248MT1P,,FIELD TILE MATTE,11.37,SF,5.19
24 X 24 2424MT1P,,FIELD TILE MATTE,15.20,SF,4.31
24 X 48 2448MT1P,,FIELD TILE MATTE,15.26,SF,4.74
12 X 24 12241L,,FIELD TILE POLISHED,15.12,SF,4.75
12 X 48 12481L,,FIELD TILE POLISHED,11.37,SF,5.94
24 X 24 24241L,,FIELD TILE POLISHED,15.20,SF,5.11
24 X 48 24481L,,FIELD TILE POLISHED,15.26,SF,5.93
12 X 24 12241P,,FIELD TILE SATIN,15.12,SF,4.40
12 X 48 12481P,,FIELD TILE SATIN,11.37,SF,5.70
24 X 24 24241P,,FIELD TILE SATIN,15.20,SF,4.87
24 X 48 24481P,,FIELD TILE SATIN,15.26,SF,5.34
MOSAIC,,,,,
2 X 5 25HEXMSMT1P,,HEX MATTE,11.00,SF,9.49
2 X 2 22MSMT1P,,MATTE,9.60,SF,7.65
FLOOR TRIM,,,,,
3 X 24 S43F9MT1P1,,BULLNOSE MATTE,10.00,PC,6.13
3 X 24 S43F91L1,,BULLNOSE POLISHED,10.00,PC,6.25
3 X 24 S43F91P1,,BULLNOSE SATIN,10.00,PC,6.25
"",,MARBLE ATTACHE  - COLORS
MA83,Nero,
MA84,Crux,
MA85,Travertine,
MA86,Turkish Skyline,
MA87,Calacatta,
MARBLE ATTACHE LAVISH #,,Units/,U/M,Price
"",,Carton,,
FLOOR TILE,,,,
12 X 24 1224MT1P  FIELD TILE MATTE,,15.12,SF,4.08
24 X 24 2424MT1P  FIELD TILE MATTE,,15.20,SF,4.31
24 X 48 2448MT1P  FIELD TILE MATTE,,15.26,SF,4.74
12 X 24 12241L  FIELD TILE POLISHED,,15.12,SF,4.75
24 X 24 24241L  FIELD TILE POLISHED,,15.20,SF,5.11
24 X 48 24481L  FIELD TILE POLISHED,,15.26,SF,5.93
12 X 24 12241P  FIELD TILE SATIN,,15.12,SF,4.40
24 X 24 24241P  FIELD TILE SATIN,,15.20,SF,4.87
24 X 48 24481P  FIELD TILE SATIN,,15.26,SF,5.34
MOSAIC,,,,
7 X 14 25CHEVMS1L  CHEVRON POLISHED,,5.63,SF,16.50
2 X 2 22MSMT1P  MATTE,,9.60,SF,11.00
"",MARBLE ATTACHE LAVISH  - COLORS
MA70,Diamond Carrara
MA71,Golden Reverie
MA72,Pearl Arabesque
MA73,Stellar Grey
MARBLE ATTACHE LAVISH #,DECOS,,,Units/,U/M,Price
"",,,,Carton,,
DECO,,,,,,
24 X 24 2424DECO1L  ENTRANCED POLISHED,,,MA75  Entranced Deco,15.20,SF,5.89
12 X 24 1224DECO1L  MODERNA POLISHED,,,MA74  Moderna Deco,15.12,SF,5.89
MARBLE FALLS #,,,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
12 X 12 12121P2  *1,,FIELD TILE,11.00,SF,1.32
12 X 12 1212Z1P2,,FIELD TILE,15.52,SF,1.32
18 X 18 18181P2  *1,,FIELD TILE,18.00,SF,1.43
18 X 18 1818Z1P2,,FIELD TILE,17.44,SF,1.43
WALL TILE,,,,,
10 X 14 10141P2,,FIELD TILE,14.25,SF,1.76
4-1/4 X 8-1/2 48MOD1P2,,FIELD TILE,10.50,SF,3.74
WALL TRIM,,,,,
3 X 10 S43101P2,,BULLNOSE,54.00,PC,2.53
4-1/4 X 8-1/2 S4849MOD1P2,,"BULLNOSE - 4"" SIDE",42.00,PC,3.21
4-1/4 X 8-1/2 S4489MOD1P2,,"BULLNOSE - 8"" SIDE",42.00,PC,3.21
3 X 3 SN43101P2,,BULLNOSE OUTCORNER,32.00,PC,2.53
4-1/4 X 8-1/2 SCR/L4489M1P2,,BULLNOSE OUTCORNER,42.00,PC,4.62
MOSAIC,,,,,
2 X 4 24BJMS1P2,,BRICK JOINT,9.96,SF,4.20
FLOOR TRIM,,,,,
3 X 12 P43C91P2,,BULLNOSE,22.00,PC,3.34
"",MARBLE FALLS  - COLORS
MA40,White Water
MA41,Crystal Sands
MA42,Highland Beige
MA43,Gray Pearl
MARIELA,"#",,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
13 x 13,,13131PF,FIELD TILE,17.85,SF,1.34
20 X 20,,2020A1PF,FIELD TILE,18.83,SF,1.67
FLOOR TRIM,,,,,,
4 X 20,,S44K91P1,BULLNOSE,10.00,PC,4.71
MARVEL (PTS) #,,,Units/,U/M,Price
"",,,Carton,,
MOSAIC,,,,,
5/8 X 5/8 5858MS1P,,MOSAIC,11.00,SH,17.04
"",MARVEL (PTS)  - COLORS
MV20,Whimsical
MV21,Mystique
MV22,Onyx
MV23,Charm
MV24,Opal
MV25,Illusion
MV26,Artistry
MV27,Allure
MV28,Wonder
MV29,Gemstone
MV30,Radiance
MV31,Ruby
MASSALIA,"#",,,Units/,U/M,Price
"",,,,Carton,,
WALL TILE,,,,,,
4 X 4,,441P,FIELD TILE,15.00,PC,14.31
BUTTON,,,,,,
1 X 1,,11BTND1P,BEAD,50.00,PC,5.65
1 X 1,,11BTNB1P,FLEUR DE LIS,50.00,PC,5.65
1 X 1,,11BTNC1P,FRIEZE,50.00,PC,5.65
1 X 1,,11BTNA1P,PINNACLE,50.00,PC,5.65
DECO,,,,,,
1 X 6,,16DECOD1P,BEAD,21.00,PC,13.54
4 X 4,,44DECOB1P,FLEUR DE LIS,15.00,PC,16.95
1 X 6,,16DECOC1P,FRIEZE,21.00,PC,13.54
4 X 4,,44DECOC1P,FRIEZE,15.00,PC,16.95
1 X 6,,16DECOA1P,PINNACLE,21.00,PC,13.54
1/4 X 6,,146DECO1P,RAIL LINER,72.00,PC,10.54
1/2 X 6,,126DECO1P,TWIST LINER,54.00,PC,12.05
DOT,,,,,,
2 X 2,,22DOTF1P,DRAGON FLY,48.00,PC,9.42
2 X 2,,22DOTB1P,FLEUR DE LIS,48.00,PC,9.42
2 X 2,,22DOT1P,FLORAL,48.00,PC,9.42
2 X 2,,22DOTA1P,PINNACLE,48.00,PC,9.42
"",,MASSALIA  - COLORS
MS90,Pewter,
MS91,Bullion,
MS92,Copper,
MATCH POINT (PTS),"#",,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
12 X 24 12241L,,FIELD TILE POLISHED,P126  Twilight Blk Pl,15.49,SF,5.80
"",,FIELD TILE POLISHED,P127  Ivory White Pol,15.49,SF,5.80
24 X 24 24241L,,FIELD TILE POLISHED,P126  Twilight Blk Pl,15.49,SF,5.78
"",,FIELD TILE POLISHED,P127  Ivory White Pol,15.49,SF,5.78
12 X 24 12241P,,FIELD TILE UNPOLISHED,P124  Jet Black,15.49,SF,5.91
"",,FIELD TILE UNPOLISHED,P125  Pure White,15.49,SF,5.91
24 X 24 24241P,,FIELD TILE UNPOLISHED,P124  Jet Black,15.49,SF,5.78
"",,FIELD TILE UNPOLISHED,P125  Pure White,15.49,SF,5.78
FLOOR TRIM,,,,,,
3 X 12 S43C91L,,BULLNOSE POLISHED,P126  Twilight Blk Pl,33.00,PC,5.79
"",,BULLNOSE POLISHED,P127  Ivory White Pol,33.00,PC,5.79
3 X 12 S43C91P,,BULLNOSE UNPOLISHED,P124  Jet Black,33.00,PC,5.79
"",,BULLNOSE UNPOLISHED,P125  Pure White,33.00,PC,5.79
MEDALLIONS - STONE,"#",,,Units/,U/M,Price
"",,,,Carton,,
STONE MEDALLION,,,,,,
"32"" ROUND SB1132MEDMS1P",,POLISHED,SB11  Fiore,1.00,PC,553.55
"60"" ROUND SB0360MEDMS1P",,POLISHED,SB03  Botania,1.00,PC,"1,852.25"
"60"" ROUND SB0460MEDMS1P",,POLISHED,SB04  Bussola,1.00,PC,"1,852.25"
"60"" ROUND SB1460MEDMS1P",,POLISHED,SB14  Athena,1.00,PC,"1,852.25"
"32"" ROUND SB0432MEDMS1P",,SMALL POLISHED,SB04  Bussola,1.00,PC,553.55
"36"" ROUND SB1336MEDMS1P",,SMALL POLISHED,SB13  Pennacchino,1.00,PC,649.35
47 X 39 SB054739MEDMS1P,,TUMBLED,SB05  Catina,1.00,PC,"1,192.25"
51 X 51 SB0851MEDMS1P,,TUMBLED,SB08  Oasis,1.00,PC,"1,660.64"
70 X 43 SB077043MEDMS1P,,TUMBLED,SB07  Arabesque,1.00,PC,"1,937.41"
72 X 48 SB107248MEDMS1P,,TUMBLED,SB10  Vigneto,1.00,PC,"2,214.19"
79 X 40 SB097940MEDMS1P,,TUMBLED,SB09  Tappeto,1.00,PC,"2,043.87"
MEMOIR,"#",,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
12 X 12,,12121PV,FIELD TILE,15.52,SF,1.66
"",,MEMOIR  - COLORS
ME20,Petal Grey,
ME21,Petal Black,
ME22,Star Greige,
ME23,Star Grey,
METAL FUSION (PTS),"#",,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
16 X 16 16161L,,FIELD TILE POLISHED,14.10,SF,17.20
16 X 24 16241L,,FIELD TILE POLISHED,10.66,SF,20.18
24 X 24 24241L,,FIELD TILE POLISHED,16.04,SF,18.69
8 X 24 8241L,,FIELD TILE POLISHED,10.66,SF,20.16
FLOOR TRIM,,,,,
3 X 16 S43D91L,,BULLNOSE POLISHED,30.00,PC,13.54
"",METAL FUSION (PTS)  - COLORS
P450,Stainless Steel
P451,Zinc Oxide
P452,Bronzed Copper
METALLICA (PTS) #,,,Units/,U/M,Price
"",,,Carton,,
WALL TILE,,,,,
4 X 4 441P,,FIELD TILE,5.00,PC,4.68
MOSAIC,,,,,
1 X 1 11HEXMS1P,,HEXAGON,6.00,SF,36.07
"1X1, 1X4 LBWMS1P",,LARGE BASKETWEAVE,5.88,SF,29.44
1 X 1 11MS1P,,MOSAIC,6.00,SF,43.94
2 X 2 22MS1P,,MOSAIC,6.00,SF,28.71
3/4 X 3/4 11PNYRDMS1P,,PENNY ROUND,6.00,SF,45.51
"3/4 X 3/4, 3/4 X 2-1/2 RANDMS1P",,RANDOM,6.00,SF,26.94
"1X1, 1X2 SBWMS1P",,SMALL BASKETWEAVE,5.28,SF,25.17
"1X1, 1-1/2 X 1-1/2 COMBMS1P",,SQUARE COMBINATION,6.00,SF,34.33
JOLLY,,,,,
1/2 X 12 S1/212J1P,,JOLLY,12.00,PC,5.40
LINER,,,,,
1 X 10 1101P,,LINER,6.00,PC,8.78
METRO IMPRESSIONS,"#",,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
10 X 10 10101P,,FIELD TILE,MI30  Urban Beige,8.04,SF,5.42
"",,FIELD TILE,MI31  Downtown Grey,8.04,SF,5.42
"",,FIELD TILE,MI32  Brownstone Cotto,8.04,SF,5.42
"",,FIELD TILE,MI33  Alleyway Cinder,8.04,SF,5.42
WALL TILE,,,,,,
10 X 10 1010W1P,,FIELD TILE,MI34  Urban Blue Mix,10.05,SF,9.78
"",,FIELD TILE,MI35  Downtown Ivory Mix,10.05,SF,9.78
"",,FIELD TILE,MI36  Brownstone Umber Mix,10.05,SF,9.78
"",,FIELD TILE,MI37  Alleyway Coal Mix,10.05,SF,9.78
MINUTE MOSAIX #,,,Units/,U/M,Price
"",,,Carton,,
STONE MOSAIC,,,,,
1 X 2 12HERMMMS1P,,HERRINGBONE REMIX,7.60,SF,6.40
"5/8"" 58LRMMMS1P",,LINEAR RANDOM,10.00,SF,6.40
"",MINUTE MOSAIX  - COLORS
L191,Chenille White
M048,Stormy Mist
M103,Daphne White
M701,Carrara White
MODERN HEARTH #,,,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
12 X 12 12121P6,,FIELD TILE,MH04  White Ash,14.55,SF,1.11
"",,FIELD TILE,MH05  Mantel Piece,14.55,SF,1.11
"",,FIELD TILE,MH06  Chimney Corner,14.55,SF,1.11
12 X 24 12241P6,,FIELD TILE,MH04  White Ash,15.60,SF,1.59
"",,FIELD TILE,MH05  Mantel Piece,15.60,SF,1.59
"",,FIELD TILE,MH06  Chimney Corner,15.60,SF,1.59
18 X 18 18181P6,,FIELD TILE,MH04  White Ash,17.60,SF,1.35
"",,FIELD TILE,MH05  Mantel Piece,17.60,SF,1.35
"",,FIELD TILE,MH06  Chimney Corner,17.60,SF,1.35
WALL TILE,,,,,,
3 X 12 3121P2,,FIELD TILE,MH04  White Ash,12.00,SF,2.68
"",,FIELD TILE,MH05  Mantel Piece,12.00,SF,2.68
"",,FIELD TILE,MH06  Chimney Corner,12.00,SF,2.68
6 X 6 661P4,,FIELD TILE,MH07  White Ash,12.50,SF,2.23
"",,FIELD TILE,MH08  Mantel Piece,12.50,SF,2.23
"",,FIELD TILE,MH09  Chimney Corner,12.50,SF,2.23
MOSAIC,,,,,,
2 X 4 24BJMS1P2  *1,,BRICK JOINT,MH04  White Ash,9.96,SF,3.98
"",,BRICK JOINT,MH05  Mantel Piece,9.96,SF,3.98
"",,BRICK JOINT,MH06  Chimney Corner,9.96,SF,3.98
FLOOR TRIM,,,,,,
3 X 12 P43C91P1,,BULLNOSE,MH04  White Ash,30.00,PC,2.97
"",,BULLNOSE,MH05  Mantel Piece,30.00,PC,2.97
"",,BULLNOSE,MH06  Chimney Corner,30.00,PC,2.97
JOLLY,,,,,,
1/2 X 12 S1/212J1P2,,JOLLY,MH04  White Ash,12.00,PC,4.04
"",,JOLLY,MH05  Mantel Piece,12.00,PC,4.04
"",,JOLLY,MH06  Chimney Corner,12.00,PC,4.04
MODERNIST (PTS),"#",,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
24 X 24 24241P,,FIELD TILE,11.55,SF,5.46
FLOOR TRIM,,,,,
3 X 24 P43F91P1,,BULLNOSE,10.00,PC,7.40
"",MODERNIST (PTS)  - COLORS
MD85,Bertoia White
MD86,Pearsall Grey
MD87,Soriano Clay
MD88,Prouve Steel
MD89,Knoll Charcoal
MODULATE,"#",,Units/,U/M,Price
"",,,Carton,,
WALL TILE,,,,,
12 X 36,1236A1P,ACOUSTIC FIELD TILE,8.73,SF,4.85
12 X 36,1236M1P,MODAL FIELD TILE,8.73,SF,4.85
12 X 36,1236S1P,STACCATO FIELD TILE,8.73,SF,4.85
12 X 36,1236T1P,TEMPER FIELD TILE,8.73,SF,4.60
"",,MODULATE  - COLORS
MD10,White,
MD11,Beige,
MD12,Grey,
MOSAIC TRADITIONS,"#",,Units/,U/M,Price
"",,,Carton,,
MOSAIC,,,,,
3/4 X 1-1/2 34112BJMS1P,,BRICK JOINT,20.00,SF,6.19
5/8 X 3 583BJMS1P,,BRICK JOINT,20.00,SF,6.30
1 X 1 11MS1P,,MOSAIC,20.00,SF,6.18
"",MOSAIC TRADITIONS  - COLORS
BP94,Desert Dune
BP95,Caramelo
BP96,Zen Escape
BP97,Evening Sky
BP98,Oasis
BP99,Skyline
MULTITUDE,"#",,,Units/,U/M,Price
"",,,,Carton,,
WALL TILE,,,,,,
12 X 24,12241P2,FIELD TILE,MU16  Origami White,15.52,SF,3.73
"",,FIELD TILE,MU17  Modern Khaki,15.52,SF,3.73
"",,FIELD TILE,MU18  Urban Grey,15.52,SF,3.73
"",,FIELD TILE,MU19  Nostalgic Blue,15.52,SF,3.73
"",,FIELD TILE,MU20  Domino Black,15.52,SF,3.73
12 X 24,1224H1P2  *1,HEXAGON,MU16  Origami White,15.52,SF,4.30
"",,HEXAGON,MU18  Urban Grey,15.52,SF,4.30
"",,HEXAGON,MU20  Domino Black,15.52,SF,4.30
12 X 24,1224W1P2,WAVE,MU16  Origami White,15.52,SF,3.85
"",,WAVE,MU17  Modern Khaki,15.52,SF,3.85
"",,WAVE,MU18  Urban Grey,15.52,SF,3.85
"",,WAVE,MU19  Nostalgic Blue,15.52,SF,3.85
"",,WAVE,MU20  Domino Black,15.52,SF,3.85
JOLLY,,,,,,
1/2 X 1/2,S1/212J1P2,JOLLY,MU21  Origami White,192.00,PC,3.88
"",,JOLLY,MU22  Modern Khaki,192.00,PC,3.88
"",,JOLLY,MU23  Urban Grey,192.00,PC,3.88
"",,JOLLY,MU24  Nostalgic Blue,192.00,PC,3.88
"",,JOLLY,MU25  Domino Black,192.00,PC,3.88
MUSEO,"#",,,,Units/,U/M,Price
"",,,,,Carton,,
FLOOR TILE,,,,,,,
12 X 24,,12241PK,FIELD TILE,MU30  Exhibition White,15.12,SF,2.80
"",,,FIELD TILE,MU31  Artistic Grey,15.12,SF,2.80
"",,,FIELD TILE,MU32  Natural Grey,15.12,SF,2.80
24 X 24,,24241PK,FIELD TILE,MU30  Exhibition White,15.20,SF,3.00
"",,,FIELD TILE,MU31  Artistic Grey,15.20,SF,3.00
"",,,FIELD TILE,MU32  Natural Grey,15.20,SF,3.00
24 X 48,,24481PK,FIELD TILE,MU30  Exhibition White,15.26,SF,3.20
"",,,FIELD TILE,MU31  Artistic Grey,15.26,SF,3.20
"",,,FIELD TILE,MU32  Natural Grey,15.26,SF,3.20
12 X 24,,12241PK,FIELD TILE BLOCK,MU36  White Mix,15.12,SF,3.50
